posto,preco,data_registro,produto,localizacao,id
POSTO MOREIRA CABRAL LTDA,4.35,18/03/2024,2,244,2281
POSTO TITAN DE MACAE LTDA,6.09,18/03/2024,0,244,2282
POSTO TITAN DE MACAE LTDA,6.19,18/03/2024,1,244,2283
POSTO TITAN DE MACAE LTDA,4.49,18/03/2024,2,244,2284
POSTO TIC TAC DE MACAE LTDA,6.09,18/03/2024,0,244,2285
POSTO TIC TAC DE MACAE LTDA,6.39,18/03/2024,1,244,2286
POSTO TREVO LITORAL LTDA,6.09,18/03/2024,0,244,2287
POSTO TREVO LITORAL LTDA,6.49,18/03/2024,1,244,2288
POSTO TREVO LITORAL LTDA,4.32,18/03/2024,2,244,2289
POSTO LAGOMAR DE MACAE LTDA,6.09,18/03/2024,0,244,2290
POSTO LAGOMAR DE MACAE LTDA,6.19,18/03/2024,1,244,2291
POSTO LAGOMAR DE MACAE LTDA,4.35,18/03/2024,2,244,2292
POSTO L. V. DE MACAE LTDA,6.09,18/03/2024,0,244,2293
POSTO L. V. DE MACAE LTDA,6.19,18/03/2024,1,244,2294
POSTO L. V. DE MACAE LTDA,4.35,18/03/2024,2,244,2295
POSTO 318 REVENDA DE COMBUSTIVEIS LTDA,5.69,21/03/2024,0,255,2296
POSTO 318 REVENDA DE COMBUSTIVEIS LTDA,5.74,21/03/2024,1,255,2297
POSTO 318 REVENDA DE COMBUSTIVEIS LTDA,3.99,21/03/2024,2,255,2298
AUTO POSTO E SERVICO M J M DE MARICA LTDA,5.44,21/03/2024,0,255,2299
AUTO POSTO E SERVICO M J M DE MARICA LTDA,5.79,21/03/2024,1,255,2300
AUTO POSTO E SERVICO M J M DE MARICA LTDA,3.79,21/03/2024,2,255,2301
AUTO POSTO NOSSA SENHORA PENHA DE FRANCA LTDA,5.89,21/03/2024,0,255,2302
AUTO POSTO NOSSA SENHORA PENHA DE FRANCA LTDA,3.99,21/03/2024,2,255,2303
AUTO POSTO SENTIDO DO MAR LTDA,5.69,21/03/2024,0,255,2304
AUTO POSTO SENTIDO DO MAR LTDA,5.74,21/03/2024,1,255,2305
AUTO POSTO SENTIDO DO MAR LTDA,3.99,21/03/2024,2,255,2306
AUTO POSTO VALE DA FIGUEIRA LTDA,5.39,21/03/2024,0,255,2307
AUTO POSTO VALE DA FIGUEIRA LTDA,5.39,21/03/2024,1,255,2308
AUTO POSTO VALE DA FIGUEIRA LTDA,3.79,21/03/2024,2,255,2309
POSTO ICCAR LTDA,5.34,21/03/2024,0,274,2310
POSTO ICCAR LTDA,3.45,21/03/2024,2,274,2311
COMERCIO DE COMBUSTIVEIS MERGULHAO LTDA,5.89,21/03/2024,0,274,2312
COMERCIO DE COMBUSTIVEIS MERGULHAO LTDA,6.19,21/03/2024,1,274,2313
AUTO POSTO VANCOUVER LTDA.,5.59,21/03/2024,0,274,2314
AUTO POSTO VANCOUVER LTDA.,5.99,21/03/2024,1,274,2315
AUTO POSTO VANCOUVER LTDA.,3.89,21/03/2024,2,274,2316
AUTO POSTO NITEROI II LTDA.,5.39,21/03/2024,0,274,2317
AUTO POSTO NITEROI II LTDA.,5.49,21/03/2024,1,274,2318
AUTO POSTO NITEROI II LTDA.,3.79,21/03/2024,2,274,2319
AUTO POSTO MASTER DO FONSECA LTDA,5.89,21/03/2024,0,274,2320
AUTO POSTO MASTER DO FONSECA LTDA,5.99,21/03/2024,1,274,2321
AUTO POSTO MASTER DO FONSECA LTDA,4.09,21/03/2024,2,274,2322
POSTO MONSENHOR ESCRIVA LTDA,5.48,21/03/2024,0,274,2323
POSTO MONSENHOR ESCRIVA LTDA,5.98,21/03/2024,1,274,2324
POSTO MONSENHOR ESCRIVA LTDA,3.89,21/03/2024,2,274,2325
QUARENTA POSTO DE SERVICOS LTDA,5.59,21/03/2024,0,274,2326
QUARENTA POSTO DE SERVICOS LTDA,5.69,21/03/2024,1,274,2327
QUARENTA POSTO DE SERVICOS LTDA,3.89,21/03/2024,2,274,2328
POSTO VIA PONTE LTDA,5.59,21/03/2024,0,274,2329
POSTO VIA PONTE LTDA,5.89,21/03/2024,1,274,2330
POSTO VIA PONTE LTDA,3.79,21/03/2024,2,274,2331
SAO BENTO DE ITAIPU AUTO POSTO LTDA,5.59,21/03/2024,0,274,2332
SAO BENTO DE ITAIPU AUTO POSTO LTDA,5.59,21/03/2024,1,274,2333
SAO BENTO DE ITAIPU AUTO POSTO LTDA,3.99,21/03/2024,2,274,2334
POSTO AVENIDA CENTRAL LTDA,5.59,21/03/2024,0,274,2335
POSTO AVENIDA CENTRAL LTDA,5.79,21/03/2024,1,274,2336
POSTO AVENIDA CENTRAL LTDA,3.89,21/03/2024,2,274,2337
AUTO POSTO NATU LTDA,5.39,21/03/2024,0,274,2338
AUTO POSTO NATU LTDA,3.69,21/03/2024,2,274,2339
CENTRO AUTOMOTIVO PENDOTIBA LTDA,5.79,21/03/2024,1,274,2340
CENTRO AUTOMOTIVO PACO DE SOUZA LTDA.,5.99,21/03/2024,0,274,2341
CENTRO AUTOMOTIVO PACO DE SOUZA LTDA.,6.29,21/03/2024,1,274,2342
CENTRO AUTOMOTIVO PACO DE SOUZA LTDA.,4.09,21/03/2024,2,274,2343
AUTO POSTO CUBANGO LTDA,5.69,21/03/2024,0,274,2344
AUTO POSTO CUBANGO LTDA,5.89,21/03/2024,1,274,2345
POSTO DE COMBUSTIVEIS POINT DE NOVA IGUACU LTDA,5.69,18/03/2024,0,278,2346
POSTO DE COMBUSTIVEIS POINT DE NOVA IGUACU LTDA,5.72,18/03/2024,1,278,2347
POSTO DE COMBUSTIVEIS POINT DE NOVA IGUACU LTDA,4.09,18/03/2024,2,278,2348
POSTO DE GASOLINA E LANCHONETE JRH VITÓRIA LTDA.,5.29,18/03/2024,0,278,2349
POSTO DE GASOLINA E LANCHONETE JRH VITÓRIA LTDA.,5.29,18/03/2024,1,278,2350
POSTO DE GASOLINA E LANCHONETE JRH VITÓRIA LTDA.,3.75,18/03/2024,2,278,2351
MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,5.89,20/03/2024,0,278,2352
MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,5.95,20/03/2024,1,278,2353
MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,3.89,20/03/2024,2,278,2354
MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,5.48,18/03/2024,0,278,2355
MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,5.68,18/03/2024,1,278,2356
MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,3.88,18/03/2024,2,278,2357
POSTO DE GASOLINA SIRIQUISAMBA LTDA.,5.29,18/03/2024,0,278,2358
POSTO DE GASOLINA SIRIQUISAMBA LTDA.,3.69,18/03/2024,2,278,2359
POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,5.49,18/03/2024,0,278,2360
POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,5.69,18/03/2024,1,278,2361
POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,3.79,18/03/2024,2,278,2362
POSTO KM 13 DA DUTRA LTDA,5.69,18/03/2024,0,278,2363
POSTO KM 13 DA DUTRA LTDA,5.89,18/03/2024,1,278,2364
POSTO KM 13 DA DUTRA LTDA,3.89,18/03/2024,2,278,2365
AUTO POSTO AUSTRAL DE GNV LTDA,5.49,20/03/2024,0,278,2366
AUTO POSTO AUSTRAL DE GNV LTDA,5.59,20/03/2024,1,278,2367
AUTO POSTO AUSTRAL DE GNV LTDA,3.79,20/03/2024,2,278,2368
AUTO POSTO LEAO DE IGUACU LTDA,3.99,18/03/2024,2,278,2369
POSTO DE GASOLINA VASCO GAMA SOARES LTDA,5.79,18/03/2024,0,278,2370
POSTO DE GASOLINA VASCO GAMA SOARES LTDA,5.99,18/03/2024,1,278,2371
POSTO DE GASOLINA VASCO GAMA SOARES LTDA,4.19,18/03/2024,2,278,2372
REDE CH4 DE COMBUSTIVEIS LTDA,5.39,18/03/2024,0,278,2373
REDE CH4 DE COMBUSTIVEIS LTDA,5.39,18/03/2024,1,278,2374
REDE CH4 DE COMBUSTIVEIS LTDA,3.79,18/03/2024,2,278,2375
POSTO LIGHT HIGHWAY LTDA,5.69,18/03/2024,0,278,2376
POSTO LIGHT HIGHWAY LTDA,5.69,18/03/2024,1,278,2377
POSTO LIGHT HIGHWAY LTDA,3.98,18/03/2024,2,278,2378
AUTO POSTO PORTAL DO TINGUÁ LTDA,6.0,18/03/2024,0,278,2379
AUTO POSTO PORTAL DO TINGUÁ LTDA,6.15,18/03/2024,1,278,2380
AUTO POSTO PORTAL DO TINGUÁ LTDA,4.3,18/03/2024,2,278,2381
POSTO DOURO LITORAL LTDA,5.45,19/03/2024,0,347,2382
POSTO DOURO LITORAL LTDA,5.49,19/03/2024,1,347,2383
POSTO DOURO LITORAL LTDA,3.75,19/03/2024,2,347,2384
POSTO PINHEIRINHO DE RESENDE LTDA,5.29,18/03/2024,0,341,2385
POSTO PINHEIRINHO DE RESENDE LTDA,3.69,18/03/2024,2,341,2386
CENTRO AUTOMOTIVO BIG -JALISCO DE RESENDE LTDA.,6.29,18/03/2024,0,341,2387
CENTRO AUTOMOTIVO BIG -JALISCO DE RESENDE LTDA.,6.39,18/03/2024,1,341,2388
CENTRO AUTOMOTIVO BIG -JALISCO DE RESENDE LTDA.,4.67,18/03/2024,2,341,2389
B.D.-2 AUTO POSTO LTDA,5.28,19/03/2024,0,341,2390
B.D.-2 AUTO POSTO LTDA,5.38,19/03/2024,1,341,2391
B.D.-2 AUTO POSTO LTDA,3.69,19/03/2024,2,341,2392
AUTO POSTO SAMBE LTDA,5.87,19/03/2024,0,344,2393
AUTO POSTO SAMBE LTDA,5.98,19/03/2024,1,344,2394
AUTO POSTO SAMBE LTDA,3.98,19/03/2024,2,344,2395
AUTO POSTO FERROVIA EIRELI,5.39,19/03/2024,0,344,2396
AUTO POSTO FERROVIA EIRELI,5.39,19/03/2024,1,344,2397
AUTO POSTO FERROVIA EIRELI,3.79,19/03/2024,2,344,2398
POSTO OLIVEIRA LTDA,5.49,19/03/2024,0,344,2399
POSTO OLIVEIRA LTDA,5.99,19/03/2024,1,344,2400
POSTO OLIVEIRA LTDA,3.79,19/03/2024,2,344,2401
AUTO POSTO MUG LTDA.,6.19,19/03/2024,0,344,2402
AUTO POSTO MUG LTDA.,6.69,19/03/2024,1,344,2403
AUTO POSTO MUG LTDA.,3.99,19/03/2024,2,344,2404
POSTO CONTINENTAL DE SERVICOS LTDA - EPP,5.79,19/03/2024,0,344,2405
POSTO CONTINENTAL DE SERVICOS LTDA - EPP,5.83,19/03/2024,1,344,2406
POSTO CONTINENTAL DE SERVICOS LTDA - EPP,3.89,19/03/2024,2,344,2407
POSTO INDIANO LIMITADA,5.39,19/03/2024,0,344,2408
POSTO INDIANO LIMITADA,3.77,19/03/2024,2,344,2409
POSTO E GARAGEM DOM HELDER CAMARA LTDA,5.59,18/03/2024,0,347,2410
POSTO E GARAGEM DOM HELDER CAMARA LTDA,5.79,18/03/2024,1,347,2411
POSTO E GARAGEM DOM HELDER CAMARA LTDA,3.89,18/03/2024,2,347,2412
AUTO POSTO MAP RECREIO LTDA.,5.79,19/03/2024,1,347,2413
POSTO DE GASOLINA GASOAL LTDA,5.39,18/03/2024,0,347,2414
POSTO DE GASOLINA GASOAL LTDA,5.39,18/03/2024,1,347,2415
POSTO DE GASOLINA GASOAL LTDA,3.79,18/03/2024,2,347,2416
POSTO REGINAS LTDA,5.79,18/03/2024,0,347,2417
POSTO REGINAS LTDA,3.89,18/03/2024,2,347,2418
AUTO POSTO TREVO DA BARRA LTDA,5.99,19/03/2024,0,347,2419
AUTO POSTO TREVO DA BARRA LTDA,6.19,19/03/2024,1,347,2420
AUTO POSTO TREVO DA BARRA LTDA,4.09,19/03/2024,2,347,2421
AUTO POSTO PS GUERRA LTDA.,5.39,18/03/2024,0,347,2422
AUTO POSTO PS GUERRA LTDA.,5.39,18/03/2024,1,347,2423
AUTO POSTO PS GUERRA LTDA.,3.69,18/03/2024,2,347,2424
POSTO DE SERVICOS ALIANCA DE CAMPO GRANDE LTDA,5.69,18/03/2024,0,347,2425
POSTO DE SERVICOS ALIANCA DE CAMPO GRANDE LTDA,6.09,18/03/2024,1,347,2426
POSTO DE SERVICOS ALIANCA DE CAMPO GRANDE LTDA,3.89,18/03/2024,2,347,2427
POSTO TULIPA LTDA,5.79,18/03/2024,0,347,2428
POSTO TULIPA LTDA,5.99,18/03/2024,1,347,2429
POSTO TULIPA LTDA,3.89,18/03/2024,2,347,2430
AUTO POSTO 500 TINGUI LTDA,5.49,18/03/2024,0,347,2431
AUTO POSTO 500 TINGUI LTDA,5.59,18/03/2024,1,347,2432
AUTO POSTO 500 TINGUI LTDA,3.89,18/03/2024,2,347,2433
BRAGAL BENFICA AUTO POSTO DE ABASTECIMENTO E GARAGE LTD,5.59,18/03/2024,0,347,2434
BRAGAL BENFICA AUTO POSTO DE ABASTECIMENTO E GARAGE LTD,5.89,18/03/2024,1,347,2435
BRAGAL BENFICA AUTO POSTO DE ABASTECIMENTO E GARAGE LTD,3.89,18/03/2024,2,347,2436
AUTO POSTO JATINHO LTDA,5.29,19/03/2024,0,347,2437
AUTO POSTO JATINHO LTDA,5.39,19/03/2024,1,347,2438
AUTO POSTO JATINHO LTDA,3.59,19/03/2024,2,347,2439
CHAMPGAS DO BRASIL LIMITADA,5.59,18/03/2024,0,347,2440
CHAMPGAS DO BRASIL LIMITADA,5.79,18/03/2024,1,347,2441
CHAMPGAS DO BRASIL LIMITADA,3.79,18/03/2024,2,347,2442
AUTO POSTO SAO FURTUOSO LTDA,5.29,18/03/2024,0,347,2443
AUTO POSTO SAO FURTUOSO LTDA,3.79,18/03/2024,2,347,2444
AUTO POSTO ARTUR RIOS - EIRELI,5.49,18/03/2024,0,347,2445
AUTO POSTO ARTUR RIOS - EIRELI,3.79,18/03/2024,2,347,2446
POSTO PORTELAO LTDA,5.29,19/03/2024,0,347,2447
POSTO PORTELAO LTDA,3.73,19/03/2024,2,347,2448
PORTAL DA PRAIA AUTO POSTO LTDA,5.59,19/03/2024,0,347,2449
PORTAL DA PRAIA AUTO POSTO LTDA,5.79,19/03/2024,1,347,2450
PORTAL DA PRAIA AUTO POSTO LTDA,3.79,19/03/2024,2,347,2451
POSTO JACUI LTDA,5.49,19/03/2024,0,347,2452
POSTO JACUI LTDA,5.69,19/03/2024,1,347,2453
POSTO JACUI LTDA,3.79,19/03/2024,2,347,2454
POSTO DE SERVICOS WEST SHOPPING LTDA,5.79,18/03/2024,0,347,2455
POSTO DE SERVICOS WEST SHOPPING LTDA,5.95,18/03/2024,1,347,2456
POSTO DE SERVICOS WEST SHOPPING LTDA,3.99,18/03/2024,2,347,2457
LM & JB AUTO POSTO LTDA,5.39,19/03/2024,0,347,2458
LM & JB AUTO POSTO LTDA,5.49,19/03/2024,1,347,2459
LM & JB AUTO POSTO LTDA,3.69,19/03/2024,2,347,2460
AUTO POSTO CAMPUSCAO LTDA,5.49,18/03/2024,0,347,2461
AUTO POSTO CAMPUSCAO LTDA,3.79,18/03/2024,2,347,2462
PIT STOP POSTO DE SERVICOS LTDA,5.69,19/03/2024,0,347,2463
PIT STOP POSTO DE SERVICOS LTDA,5.99,19/03/2024,1,347,2464
PIT STOP POSTO DE SERVICOS LTDA,3.99,19/03/2024,2,347,2465
WEST POINT CAR POSTO DE ABASTECIMENTO LTDA,5.39,18/03/2024,0,347,2466
WEST POINT CAR POSTO DE ABASTECIMENTO LTDA,5.49,18/03/2024,1,347,2467
WEST POINT CAR POSTO DE ABASTECIMENTO LTDA,3.89,18/03/2024,2,347,2468
AUTO POSTO ARARA AZUL LTDA,5.19,18/03/2024,0,347,2469
AUTO POSTO ARARA AZUL LTDA,3.62,18/03/2024,2,347,2470
GASMETANO DO BRASIL LIMITADA,5.57,18/03/2024,0,347,2471
GASMETANO DO BRASIL LIMITADA,5.59,18/03/2024,1,347,2472
GASMETANO DO BRASIL LIMITADA,3.79,18/03/2024,2,347,2473
AUTO POSTO CREMONEZE LTDA,5.59,18/03/2024,0,347,2474
AUTO POSTO CREMONEZE LTDA,5.89,18/03/2024,1,347,2475
AUTO POSTO CREMONEZE LTDA,3.79,18/03/2024,2,347,2476
AUTO POSTO SENNA LTDA,5.49,19/03/2024,0,347,2477
AUTO POSTO SENNA LTDA,5.79,19/03/2024,1,347,2478
AUTO POSTO SENNA LTDA,3.69,19/03/2024,2,347,2479
POSTO DE GASOLINA DEDA I LTDA,5.39,19/03/2024,0,273,2480
POSTO DE GASOLINA DEDA I LTDA,3.79,19/03/2024,2,273,2481
MATTAR E MATTAR AUTO POSTO LTDA.,6.75,19/03/2024,1,347,2482
MATTAR E MATTAR AUTO POSTO LTDA.,3.99,19/03/2024,2,347,2483
POSTO PALACIO GUANABARA LTDA,6.19,19/03/2024,1,347,2484
AUTO POSTO 123 LTDA,5.29,18/03/2024,0,347,2485
AUTO POSTO 123 LTDA,5.44,18/03/2024,1,347,2486
AUTO POSTO 123 LTDA,3.68,18/03/2024,2,347,2487
POSTO DE ABASTECIMENTO C. A - 1 MERCEDES LTDA,5.29,18/03/2024,0,347,2488
POSTO DE ABASTECIMENTO C. A - 1 MERCEDES LTDA,5.49,18/03/2024,1,347,2489
POSTO DE ABASTECIMENTO C. A - 1 MERCEDES LTDA,3.74,18/03/2024,2,347,2490
POSTO RFD LTDA.,5.79,18/03/2024,0,347,2491
POSTO RFD LTDA.,6.19,18/03/2024,1,347,2492
POSTO RFD LTDA.,3.99,18/03/2024,2,347,2493
AUTO POSTO CEDRO DO LIBANO LTDA,5.39,18/03/2024,0,347,2494
AUTO POSTO CEDRO DO LIBANO LTDA,5.42,18/03/2024,1,347,2495
AUTO POSTO CEDRO DO LIBANO LTDA,3.89,18/03/2024,2,347,2496
POSTO DE GASOLINA PORTAL DA SERRA LTDA,5.39,18/03/2024,0,347,2497
POSTO DE GASOLINA PORTAL DA SERRA LTDA,5.59,18/03/2024,1,347,2498
POSTO DE GASOLINA PORTAL DA SERRA LTDA,3.69,18/03/2024,2,347,2499
POSTO GRANDE OESTE LTDA,5.39,18/03/2024,0,347,2500
POSTO GRANDE OESTE LTDA,5.99,18/03/2024,1,347,2501
POSTO GRANDE OESTE LTDA,3.89,18/03/2024,2,347,2502
CENTRO DE CONVENIENCIAS MILLENNIUM LTDA,6.09,18/03/2024,1,347,2503
POSTO E SERVIOS DIMANCHES LTDA,5.49,18/03/2024,0,347,2504
POSTO E SERVIOS DIMANCHES LTDA,5.69,18/03/2024,1,347,2505
POSTO E SERVIOS DIMANCHES LTDA,3.79,18/03/2024,2,347,2506
POSTO DE ABASTECIMENTO IMPERIAL 2000 LTDA,3.77,18/03/2024,2,347,2507
POSTO DE ABASTECIMENTO IMPERIAL 2000 LTDA,5.67,18/03/2024,0,347,2508
POSTO DE ABASTECIMENTO IMPERIAL 2000 LTDA,5.87,18/03/2024,1,347,2509
POSTO DE SERVICOS DENGOSO LTDA,5.95,18/03/2024,1,347,2510
POSTO DE GASOLINA BOA PARADA LTDA.,5.29,19/03/2024,0,347,2511
POSTO DE GASOLINA BOA PARADA LTDA.,5.29,19/03/2024,1,347,2512
POSTO DE GASOLINA BOA PARADA LTDA.,3.65,19/03/2024,2,347,2513
POSTO VICOM LTDA.,6.44,19/03/2024,0,347,2514
POSTO VICOM LTDA.,6.64,19/03/2024,1,347,2515
POSTO VICOM LTDA.,4.76,19/03/2024,2,347,2516
AUTO POSTO E SERVICO BAM BAM LTDA,5.34,18/03/2024,0,347,2517
AUTO POSTO E SERVICO BAM BAM LTDA,3.64,18/03/2024,2,347,2518
POSTO JARDIM OCEANICO LTDA.,7.49,19/03/2024,0,347,2519
POSTO JARDIM OCEANICO LTDA.,7.69,19/03/2024,1,347,2520
POSTO JARDIM OCEANICO LTDA.,3.69,19/03/2024,2,347,2521
POSTO DE GASOLINA PORTAL DO ITANHANGA LTDA,5.69,19/03/2024,0,347,2522
POSTO DE GASOLINA PORTAL DO ITANHANGA LTDA,5.89,19/03/2024,1,347,2523
J.P.X COMBUSTIVEIS E CONVENIENCIAS - BARRA LTDA,5.79,19/03/2024,0,347,2524
J.P.X COMBUSTIVEIS E CONVENIENCIAS - BARRA LTDA,6.09,19/03/2024,1,347,2525
POSTO MINI PRACA LTDA,5.39,19/03/2024,0,347,2526
POSTO MINI PRACA LTDA,5.39,19/03/2024,1,347,2527
POSTO MINI PRACA LTDA,3.89,19/03/2024,2,347,2528
POSTO DE GASOLINA RECREIOMAR LTDA.,5.88,19/03/2024,1,347,2529
AUTO CENTER MAYARA LTDA,5.37,18/03/2024,0,347,2530
AUTO CENTER MAYARA LTDA,5.57,18/03/2024,1,347,2531
AUTO CENTER MAYARA LTDA,3.67,18/03/2024,2,347,2532
POSTO DE GASOLINA PARQUE DAS ROSAS LTDA,5.79,19/03/2024,1,347,2533
AUTO POSTO DE ABASTECIMENTO DO PRE LTDA,5.47,18/03/2024,0,347,2534
AUTO POSTO DE ABASTECIMENTO DO PRE LTDA,5.67,18/03/2024,1,347,2535
AUTO POSTO DE ABASTECIMENTO DO PRE LTDA,3.77,18/03/2024,2,347,2536
AUTO CENTER GALINA LTDA,6.04,19/03/2024,1,347,2537
FRENTANA POSTO DE SERVICO LTDA,5.59,18/03/2024,0,347,2538
FRENTANA POSTO DE SERVICO LTDA,5.59,18/03/2024,1,347,2539
FRENTANA POSTO DE SERVICO LTDA,3.99,18/03/2024,2,347,2540
POSTO DE ABASTECIMENTO SERVICOS E COMERCIO LINHA AMARELA LTDA,5.99,19/03/2024,0,347,2541
POSTO DE ABASTECIMENTO SERVICOS E COMERCIO LINHA AMARELA LTDA,6.39,19/03/2024,1,347,2542
POSTO DE ABASTECIMENTO SERVICOS E COMERCIO LINHA AMARELA LTDA,3.99,19/03/2024,2,347,2543
NORDESTE PETROLEO LTDA,6.09,19/03/2024,1,347,2544
AUTO POSTO GARDÊNIA AZUL LTDA,5.69,18/03/2024,1,347,2545
POSTO DE GASOLINA FHC LTDA,5.57,18/03/2024,0,347,2546
POSTO DE GASOLINA FHC LTDA,5.67,18/03/2024,1,347,2547
POSTO DE GASOLINA FHC LTDA,3.89,18/03/2024,2,347,2548
GOLDEN GREEN AUTO POSTO LTDA,6.29,19/03/2024,0,347,2549
GOLDEN GREEN AUTO POSTO LTDA,6.39,19/03/2024,1,347,2550
GOLDEN GREEN AUTO POSTO LTDA,4.09,19/03/2024,2,347,2551
POSTO DE GASOLINA NOVA JERUSALEM LTDA,5.48,18/03/2024,0,347,2552
POSTO DE GASOLINA NOVA JERUSALEM LTDA,3.79,18/03/2024,2,347,2553
POSTO DE ABASTECIMENTO AIMEE LTDA,5.47,18/03/2024,0,347,2554
POSTO DE ABASTECIMENTO AIMEE LTDA,5.67,18/03/2024,1,347,2555
POSTO DE ABASTECIMENTO AIMEE LTDA,3.67,18/03/2024,2,347,2556
AUTO POSTO DE GASOLINA PORTELA DOIS LTDA,5.99,18/03/2024,0,347,2557
AUTO POSTO DE GASOLINA PORTELA DOIS LTDA,6.29,18/03/2024,1,347,2558
AUTO POSTO DE GASOLINA PORTELA DOIS LTDA,4.24,18/03/2024,2,347,2559
CENTRO AUTOMOTIVO ESQUILOS LTDA,5.79,18/03/2024,0,347,2560
CENTRO AUTOMOTIVO ESQUILOS LTDA,5.99,18/03/2024,1,347,2561
CENTRO AUTOMOTIVO ESQUILOS LTDA,3.99,18/03/2024,2,347,2562
CENTRO AUTOMOTIVO ANCORA LTDA,5.48,18/03/2024,0,347,2563
CENTRO AUTOMOTIVO ANCORA LTDA,5.98,18/03/2024,1,347,2564
CENTRO AUTOMOTIVO ANCORA LTDA,3.68,18/03/2024,2,347,2565
BARRA 3 POSTO DE GASOLINA LTDA,5.69,19/03/2024,0,347,2566
BARRA 3 POSTO DE GASOLINA LTDA,5.99,19/03/2024,1,347,2567
COMBUSTIVEIS LOBINHO LTDA,5.99,19/03/2024,0,347,2568
COMBUSTIVEIS LOBINHO LTDA,6.39,19/03/2024,1,347,2569
POSTO DE GASOLINA JOCKEY RIO LTDA,5.89,19/03/2024,0,347,2570
POSTO DE GASOLINA JOCKEY RIO LTDA,6.09,19/03/2024,1,347,2571
AUTO POSTO JARI LTDA,5.59,18/03/2024,0,347,2572
AUTO POSTO JARI LTDA,5.69,18/03/2024,1,347,2573
AUTO POSTO JARI LTDA,3.79,18/03/2024,2,347,2574
THUYA AUTO POSTO DE SERVICOS LTDA,5.69,19/03/2024,0,347,2575
THUYA AUTO POSTO DE SERVICOS LTDA,5.79,19/03/2024,1,347,2576
THUYA AUTO POSTO DE SERVICOS LTDA,3.99,19/03/2024,2,347,2577
CENTRO AUTOMOTIVO LAGOA BARRA LTDA,5.79,19/03/2024,1,347,2578
CENTRO AUTOMOTIVO LAGOA BARRA LTDA,3.89,19/03/2024,2,347,2579
POSTO DE ABASTECIMENTO E SERVICOS V. MARQUES LTDA.,5.69,18/03/2024,1,347,2580
POSTO DE ABASTECIMENTO E SERVICOS V. MARQUES LTDA.,3.88,18/03/2024,2,347,2581
POSTO DE GASOLINA E GARAGEM ECHEVERRIA LTDA.,5.89,18/03/2024,0,347,2582
POSTO DE GASOLINA E GARAGEM ECHEVERRIA LTDA.,6.09,18/03/2024,1,347,2583
POSTO DE GASOLINA E GARAGEM ECHEVERRIA LTDA.,3.99,18/03/2024,2,347,2584
POSTO MIRANTE DA TAQUARA LTDA,5.49,18/03/2024,0,347,2585
POSTO MIRANTE DA TAQUARA LTDA,5.79,18/03/2024,1,347,2586
POSTO MIRANTE DA TAQUARA LTDA,3.79,18/03/2024,2,347,2587
POSTO DE GASOLINA KOHARA LTDA,5.89,19/03/2024,1,347,2588
AUTO POSTO DE SERVICOS MARISOL LTDA,6.59,19/03/2024,1,347,2589
AUTO POSTO DE SERVICOS MARISOL LTDA,3.99,19/03/2024,2,347,2590
POSTO DE GASOLINA BARRAMAR LTDA,5.89,19/03/2024,1,347,2591
BOTAFOGO SERVE BEM AUTO POSTO LTDA,6.09,19/03/2024,1,347,2592
BOTAFOGO SERVE BEM AUTO POSTO LTDA,3.89,19/03/2024,2,347,2593
G A P POSTO DE SERVICOS LTDA,5.68,18/03/2024,1,347,2594
G A P POSTO DE SERVICOS LTDA,3.88,18/03/2024,2,347,2595
G A P POSTO DE SERVICOS LTDA,5.48,18/03/2024,0,347,2596
TERRA DE SANTA CRUZ POSTO DE SERVICOS LTDA,5.99,18/03/2024,1,347,2597
POSTOS PASSAREDO LTDA,5.59,18/03/2024,0,347,2598
POSTO GASTOTAL LTDA,5.89,18/03/2024,0,347,2599
POSTO GASTOTAL LTDA,5.94,18/03/2024,1,347,2600
POSTO GASTOTAL LTDA,3.99,18/03/2024,2,347,2601
LIMA BORGES & CIA LTDA,5.39,18/03/2024,0,370,2602
LIMA BORGES & CIA LTDA,5.52,18/03/2024,1,370,2603
PADILHA XAVIER COMÉRCIO E SERVIÇOS LTDA,5.38,18/03/2024,1,370,2604
PADILHA XAVIER COMÉRCIO E SERVIÇOS LTDA,3.69,18/03/2024,2,370,2605
POSTO ORION LTDA,5.89,18/03/2024,0,370,2606
POSTO ORION LTDA,5.99,18/03/2024,1,370,2607
POSTO ORION LTDA,4.09,18/03/2024,2,370,2608
AUTO POSTO BOA NOVA DE PÁDUA LTDA,5.49,18/03/2024,0,370,2609
AUTO POSTO BOA NOVA DE PÁDUA LTDA,5.49,18/03/2024,1,370,2610
AUTO POSTO BOA NOVA DE PÁDUA LTDA,3.89,18/03/2024,2,370,2611
AUTO POSTO AEROPORTO LTDA,5.79,18/03/2024,0,370,2612
AUTO POSTO AEROPORTO LTDA,3.99,18/03/2024,2,370,2613
